EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,ExperienceGap,AvgExperiencePerCompany,AgeGroup,PerformanceCategory,TenureCategory
79,0.3333333333333333,0,3,1,1,3,2,0.25,0.25,0.6666666666666667,0.8714285714285714,1.0,0.25,0.6666666666666667,0.5555555555555556,0,0.0714285714285714,0.6666666666666667,0.225,0.5,0.3333333333333333,0.125,0.16666666666666666,0.06666666666666667,0.1764705882352941,0,0.5,0.12121212121212122,0.045000000000000005,1,2,1
80,0.4523809523809524,1,2,0,5,13,2,0.5357142857142857,0.75,1.0,0.5142857142857142,0.3333333333333333,0.25,0.6666666666666667,0.4444444444444444,0,0.5714285714285713,1.0,0.225,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0,0.5,0.24242424242424243,0.05625,2,2,3
81,0.23809523809523808,1,3,0,3,6,2,0.25,0.25,0.3333333333333333,0.4714285714285715,0.3333333333333333,0.0,1.0,0.1111111111111111,0,0.1428571428571428,1.0,0.15000000000000002,1.0,0.6666666666666667,0.125,0.05555555555555555,0.0,0.23529411764705882,0,0.5,0.030303030303030304,0.15000000000000002,1,2,1
82,0.09523809523809518,1,1,1,1,15,2,0.0,0.25,1.0,0.04285714285714287,0.3333333333333333,0.25,1.0,0.6666666666666666,0,0.7857142857142857,0.0,0.1,0.3333333333333333,0.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.5,0.06060606060606061,0.016666666666666666,0,2,3
83,0.6190476190476188,1,1,1,1,3,2,0.25,0.75,0.0,0.45714285714285713,1.0,0.0,1.0,0.2222222222222222,1,0.9285714285714285,0.6666666666666667,0.25,0.3333333333333333,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.21212121212121213,0.125,2,2,1
84,0.5714285714285714,1,3,2,1,15,1,0.03571428571428571,0.0,0.3333333333333333,0.07142857142857145,0.6666666666666667,0.0,1.0,0.5555555555555556,1,0.2142857142857143,1.0,0.2,0.3333333333333333,0.6666666666666667,0.05,0.05555555555555555,0.13333333333333333,0.11764705882352941,0,0.5,0.18181818181818182,0.04000000000000001,2,2,3
85,0.42857142857142855,1,1,1,3,6,2,0.25,0.5,0.0,0.6714285714285713,0.3333333333333333,0.0,0.0,0.0,0,0.7142857142857143,0.6666666666666667,0.15000000000000002,0.5,0.6666666666666667,0.125,0.2222222222222222,0.0,0.1764705882352941,0,0.5,0.030303030303030304,0.15000000000000002,2,2,1
86,0.16666666666666669,1,4,1,5,13,2,0.07142857142857142,0.0,0.6666666666666667,0.9714285714285713,0.6666666666666667,0.25,0.0,0.1111111111111111,1,0.4999999999999999,1.0,0.125,0.5,0.6666666666666667,0.125,0.16666666666666666,0.0,0.1764705882352941,0,0.5,0.0,0.125,0,2,1
87,0.4047619047619047,0,1,0,1,3,1,0.8571428571428571,0.75,1.0,0.9428571428571428,0.6666666666666667,0.0,0.3333333333333333,0.1111111111111111,1,0.5714285714285713,0.0,0.25,0.5,0.3333333333333333,0.25,0.1111111111111111,0.4666666666666667,0.47058823529411764,1,0.5,0.0,0.25,1,2,2
88,0.3333333333333333,1,1,0,1,3,0,0.0,0.5,1.0,0.4428571428571429,0.6666666666666667,0.0,1.0,0.0,0,0.0714285714285714,0.3333333333333333,0.1,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.0,0.0,0.11764705882352941,0,0.5,0.030303030303030304,0.1,1,2,1
89,0.7380952380952379,0,5,1,0,1,2,0.0,0.5,0.6666666666666667,0.08571428571428569,0.6666666666666667,0.0,0.0,0.2222222222222222,0,0.3571428571428571,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.6666666666666667,0.1,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.09090909090909091,0.08750000000000001,3,2,1
90,0.14285714285714285,1,1,1,1,15,0,0.10714285714285714,0.0,0.0,0.2285714285714286,0.3333333333333333,0.0,1.0,0.0,0,0.4285714285714285,1.0,0.15000000000000002,0.3333333333333333,0.3333333333333333,0.125,0.1111111111111111,0.2,0.23529411764705882,0,0.5,0.030303030303030304,0.15000000000000002,0,2,1
91,0.3333333333333333,1,1,1,5,13,1,0.14285714285714285,0.25,0.3333333333333333,0.2571428571428572,0.6666666666666667,0.25,0.3333333333333333,0.1111111111111111,0,0.2142857142857143,1.0,0.25,0.5,0.6666666666666667,0.25,0.4444444444444444,0.3333333333333333,0.1764705882352941,0,0.5,0.0,0.25,1,2,2
92,0.4761904761904761,1,2,1,5,14,2,0.2857142857142857,0.5,0.3333333333333333,0.9714285714285713,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0.5714285714285713,1.0,0.07500000000000001,0.5,0.6666666666666667,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.030303030303030304,0.07500000000000001,2,2,3
93,0.3095238095238095,1,1,1,1,15,2,0.35714285714285715,0.75,1.0,0.2571428571428572,0.6666666666666667,0.0,1.0,0.3333333333333333,1,0.5714285714285713,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.2222222222222222,0.0,0.11764705882352941,0,0.5,0.06060606060606061,0.06666666666666667,1,2,2
94,0.8333333333333333,1,2,1,5,13,2,0.25,0.5,0.0,0.6142857142857143,0.6666666666666667,0.75,1.0,0.5555555555555556,0,0.2142857142857143,0.6666666666666667,0.7000000000000001,0.5,0.6666666666666667,0.05,0.0,0.13333333333333333,0.11764705882352941,0,0.5,0.7878787878787878,0.13999999999999999,3,2,3
95,0.4523809523809524,0,3,1,5,14,1,0.7142857142857143,0.25,0.6666666666666667,0.3428571428571428,0.6666666666666667,0.0,1.0,0.5555555555555556,0,0.2857142857142857,0.3333333333333333,0.25,0.5,0.6666666666666667,0.125,0.2222222222222222,0.0,0.0,0,0.5,0.15151515151515152,0.05,2,2,1
96,0.8333333333333333,0,1,2,1,3,2,0.7857142857142857,0.75,1.0,0.5999999999999999,0.6666666666666667,0.75,1.0,0.6666666666666666,0,0.4999999999999999,0.6666666666666667,0.8250000000000001,0.0,0.6666666666666667,0.30000000000000004,0.5,0.2,0.47058823529411764,0,0.5,0.6363636363636364,0.1375,3,2,0
97,0.5952380952380951,0,1,1,1,3,1,0.0,0.5,1.0,0.04285714285714287,0.6666666666666667,0.25,1.0,0.4444444444444444,0,0.1428571428571428,0.3333333333333333,0.30000000000000004,0.3333333333333333,0.3333333333333333,0.125,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.5,0.21212121212121213,0.07500000000000001,2,2,1
98,0.6904761904761905,0,2,1,5,13,2,0.03571428571428571,0.25,0.6666666666666667,0.07142857142857145,0.6666666666666667,0.25,1.0,0.0,1,0.7857142857142857,0.0,0.2,0.3333333333333333,0.6666666666666667,0.17500000000000002,0.3333333333333333,0.4666666666666667,0.4117647058823529,0,1.0,0.030303030303030304,0.2,3,0,2
99,0.4523809523809524,1,3,2,5,13,0,0.6428571428571428,0.25,0.0,0.02857142857142858,0.6666666666666667,0.5,0.3333333333333333,0.1111111111111111,1,0.1428571428571428,1.0,0.25,0.3333333333333333,0.6666666666666667,0.25,0.0,0.0,0.5294117647058824,0,0.5,0.0,0.25,2,2,2
100,0.7619047619047619,1,1,0,1,3,0,0.03571428571428571,0.75,0.0,0.9714285714285713,0.6666666666666667,0.75,0.0,0.1111111111111111,0,0.0,1.0,0.775,0.5,0.6666666666666667,0.775,0.3333333333333333,0.9333333333333333,0.4117647058823529,0,0.5,0.0,0.775,3,2,0
101,0.49999999999999994,0,1,1,3,6,2,0.03571428571428571,0.5,1.0,0.17142857142857143,0.3333333333333333,0.25,1.0,0.8888888888888888,0,0.0,0.6666666666666667,0.325,0.3333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.0,0.23529411764705882,0,0.5,0.24242424242424243,0.040625,2,2,1
102,0.35714285714285715,1,0,0,3,6,2,0.07142857142857142,0.25,1.0,0.38571428571428573,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,1,0.0,0.6666666666666667,0.17500000000000002,0.6666666666666666,1.0,0.1,0.16666666666666666,0.0,0.1764705882352941,0,0.5,0.09090909090909091,0.05833333333333334,1,2,1
103,0.3333333333333333,1,1,2,1,3,2,0.8571428571428571,0.75,0.0,0.8142857142857143,0.6666666666666667,0.0,1.0,0.1111111111111111,1,0.9285714285714285,0.6666666666666667,0.025,0.3333333333333333,0.0,0.025,0.0,0.0,0.058823529411764705,1,0.5,0.0,0.025,1,2,3
104,0.6190476190476188,1,1,1,1,3,2,0.2857142857142857,0.25,0.3333333333333333,0.4428571428571429,0.6666666666666667,0.0,0.0,0.1111111111111111,1,0.1428571428571428,1.0,0.2,0.0,0.6666666666666667,0.2,0.38888888888888884,0.4666666666666667,0.058823529411764705,0,0.5,0.0,0.2,2,2,2
105,0.9523809523809523,1,1,0,1,3,1,0.03571428571428571,0.0,1.0,0.38571428571428573,0.3333333333333333,0.0,1.0,1.0,1,0.2142857142857143,1.0,0.07500000000000001,0.5,0.3333333333333333,0.025,0.0,0.0,0.0,1,0.5,0.06060606060606061,0.008333333333333333,3,2,3
106,0.047619047619047616,0,3,2,5,14,2,0.03571428571428571,0.5,0.6666666666666667,0.2714285714285714,0.3333333333333333,0.0,0.6666666666666667,0.1111111111111111,0,0.1428571428571428,1.0,0.05,0.5,0.3333333333333333,0.05,0.1111111111111111,0.0,0.11764705882352941,1,0.5,0.0,0.05,0,2,3
107,0.07142857142857145,0,4,2,0,1,2,0.6071428571428571,0.0,1.0,0.49999999999999994,0.6666666666666667,0.0,1.0,0.1111111111111111,0,0.5714285714285713,0.0,0.025,0.5,0.3333333333333333,0.025,0.0,0.0,0.0,1,0.5,0.0,0.025,0,2,3
108,0.42857142857142855,1,1,1,0,1,2,0.4642857142857143,0.0,0.6666666666666667,0.5428571428571429,0.6666666666666667,0.25,1.0,0.0,1,0.4285714285714285,0.0,0.42500000000000004,0.3333333333333333,0.3333333333333333,0.4,0.4444444444444444,0.26666666666666666,0.6470588235294118,0,0.5,0.030303030303030304,0.42500000000000004,2,2,0
109,0.6904761904761905,0,1,2,5,14,2,0.03571428571428571,0.75,1.0,0.49999999999999994,0.3333333333333333,0.0,1.0,0.1111111111111111,1,0.4999999999999999,0.0,0.07500000000000001,0.5,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.0,0.07500000000000001,3,2,1
110,0.09523809523809518,0,1,1,1,3,2,0.07142857142857142,0.0,0.3333333333333333,0.05714285714285716,0.6666666666666667,0.25,0.6666666666666667,0.0,1,0.5714285714285713,0.0,0.1,0.5,1.0,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,1,0.5,0.030303030303030304,0.1,0,2,1
111,0.23809523809523808,0,3,0,1,3,2,0.2857142857142857,0.5,0.6666666666666667,0.6714285714285713,0.6666666666666667,0.0,0.6666666666666667,0.5555555555555556,0,0.4999999999999999,0.3333333333333333,0.15000000000000002,0.3333333333333333,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.5,0.12121212121212122,0.03,1,2,3
112,0.49999999999999994,1,3,1,1,15,2,0.17857142857142855,0.5,1.0,0.5714285714285714,0.6666666666666667,0.0,0.0,0.7777777777777777,1,0.7142857142857143,1.0,0.2,0.3333333333333333,0.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,1,0.5,0.18181818181818182,0.02857142857142857,2,2,3
113,0.21428571428571425,0,1,2,1,3,2,0.10714285714285714,0.5,0.3333333333333333,0.657142857142857,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,0,0.5714285714285713,0.6666666666666667,0.025,0.3333333333333333,0.6666666666666667,0.025,0.05555555555555555,0.0,0.0,0,0.5,0.0,0.025,1,2,3
114,0.380952380952381,1,1,0,1,3,2,0.3214285714285714,0.5,0.3333333333333333,0.7571428571428571,0.6666666666666667,0.0,0.3333333333333333,0.1111111111111111,0,0.2142857142857143,0.3333333333333333,0.025,0.5,0.6666666666666667,0.025,0.0,0.06666666666666667,0.0,0,0.5,0.0,0.025,1,2,3
115,0.5714285714285714,0,3,2,5,13,2,0.4642857142857143,0.25,0.6666666666666667,0.5428571428571429,0.3333333333333333,0.25,0.6666666666666667,0.7777777777777777,0,0.4285714285714285,0.0,0.25,1.0,0.6666666666666667,0.125,0.2222222222222222,0.0,0.1764705882352941,0,0.5,0.15151515151515152,0.03571428571428572,2,2,1
116,0.35714285714285715,1,4,2,1,15,2,0.0,0.75,0.6666666666666667,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1,0.0,0.3333333333333333,0.15000000000000002,0.16666666666666666,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.09090909090909091,0.05,1,2,1
117,0.9523809523809523,0,5,0,1,15,2,0.14285714285714285,0.5,0.6666666666666667,0.10000000000000003,0.3333333333333333,0.5,0.3333333333333333,0.2222222222222222,1,0.1428571428571428,1.0,0.6000000000000001,0.5,0.6666666666666667,0.15000000000000002,0.0,0.0,0.23529411764705882,0,0.5,0.5454545454545454,0.30000000000000004,3,2,2
118,0.3095238095238095,1,1,1,5,14,2,0.2142857142857143,0.75,0.3333333333333333,0.1571428571428572,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0,0.2857142857142857,0.3333333333333333,0.325,0.3333333333333333,1.0,0.17500000000000002,0.38888888888888884,0.3333333333333333,0.11764705882352941,0,0.5,0.18181818181818182,0.10833333333333334,1,2,2
119,0.4047619047619047,0,1,1,1,15,2,0.7142857142857143,0.0,1.0,0.3,0.6666666666666667,0.25,1.0,0.1111111111111111,1,0.9999999999999999,1.0,0.25,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,0.4117647058823529,0,0.5,0.0,0.25,1,2,2
120,0.7142857142857142,1,3,1,0,1,2,0.6785714285714285,0.75,1.0,0.3,0.6666666666666667,0.0,0.6666666666666667,0.4444444444444444,0,0.4285714285714285,0.0,0.325,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0,0.5,0.3939393939393939,0.08125,3,2,4
121,0.3095238095238095,0,2,1,5,13,0,0.6785714285714285,0.25,1.0,0.21428571428571425,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,0,0.1428571428571428,1.0,0.225,0.3333333333333333,0.3333333333333333,0.225,0.4444444444444444,0.0,0.0,0,0.5,0.0,0.225,1,2,2
122,0.42857142857142855,1,4,2,1,3,2,0.2142857142857143,0.75,0.3333333333333333,0.49999999999999994,0.6666666666666667,0.0,1.0,0.2222222222222222,0,0.4999999999999999,0.6666666666666667,0.2,1.0,0.6666666666666667,0.15000000000000002,0.1111111111111111,0.0,0.058823529411764705,0,0.5,0.06060606060606061,0.1,2,2,2
123,0.4761904761904761,0,5,1,1,15,2,0.0,0.5,1.0,0.7142857142857142,0.6666666666666667,0.5,0.0,0.1111111111111111,0,0.1428571428571428,0.3333333333333333,0.375,0.5,0.6666666666666667,0.375,0.6666666666666666,0.3333333333333333,0.6470588235294118,0,0.5,0.0,0.375,2,2,0
124,0.3333333333333333,0,1,1,1,15,0,0.0,0.5,0.6666666666666667,0.5714285714285714,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0,0.6428571428571427,0.6666666666666667,0.125,0.5,0.6666666666666667,0.07500000000000001,0.0,0.0,0.11764705882352941,0,1.0,0.06060606060606061,0.020833333333333336,1,0,1
125,0.16666666666666669,1,2,1,5,14,2,0.6428571428571428,0.25,0.6666666666666667,0.08571428571428569,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,1,0.4999999999999999,0.6666666666666667,0.025,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,1,0.5,0.0,0.025,0,2,3
126,0.5476190476190477,1,3,2,1,3,2,0.17857142857142855,0.5,1.0,0.4142857142857143,0.6666666666666667,0.0,0.0,0.2222222222222222,1,0.1428571428571428,0.6666666666666667,0.5,0.5,0.6666666666666667,0.45,0.7222222222222222,0.13333333333333333,1.0,0,0.5,0.06060606060606061,0.25,2,2,0
127,0.42857142857142855,1,3,2,1,3,2,0.03571428571428571,0.75,0.6666666666666667,0.7,0.6666666666666667,0.0,0.6666666666666667,0.4444444444444444,0,0.7142857142857143,0.6666666666666667,0.4,1.0,0.6666666666666667,0.275,0.4444444444444444,0.2,0.5294117647058824,0,1.0,0.15151515151515152,0.1,2,0,0
128,0.02380952380952378,1,4,2,5,14,2,0.7142857142857143,0.5,1.0,0.10000000000000003,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,1,0.1428571428571428,0.3333333333333333,0.025,0.5,1.0,0.025,0.0,0.0,0.0,1,0.5,0.0,0.025,0,2,3
129,0.047619047619047616,1,5,2,1,3,2,0.10714285714285714,0.5,0.0,0.7714285714285714,0.6666666666666667,0.0,0.0,0.1111111111111111,0,0.5714285714285713,0.3333333333333333,0.025,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,1,0.5,0.0,0.025,0,2,3
130,0.3095238095238095,0,3,1,1,3,2,0.39285714285714285,0.5,1.0,0.1571428571428572,0.6666666666666667,0.25,1.0,0.0,1,0.0,0.6666666666666667,0.25,0.3333333333333333,0.0,0.225,0.38888888888888884,0.5333333333333333,0.29411764705882354,0,0.5,0.030303030303030304,0.25,1,2,2
131,0.42857142857142855,1,1,1,5,13,2,0.07142857142857142,0.0,0.6666666666666667,0.3,0.3333333333333333,0.5,1.0,0.1111111111111111,1,0.0,0.0,0.4,1.0,0.6666666666666667,0.4,0.38888888888888884,0.2,0.4117647058823529,1,0.5,0.0,0.4,2,2,0
132,0.4523809523809524,1,1,1,5,13,2,0.0,0.75,0.0,0.2285714285714286,0.3333333333333333,0.5,0.6666666666666667,0.5555555555555556,0,0.0,0.6666666666666667,0.42500000000000004,0.3333333333333333,0.0,0.35000000000000003,0.05555555555555555,0.7333333333333333,0.4117647058823529,1,0.0,0.09090909090909091,0.085,2,1,0
133,0.6428571428571428,1,1,1,1,3,0,0.10714285714285714,0.25,0.6666666666666667,0.38571428571428573,0.6666666666666667,0.25,0.3333333333333333,0.1111111111111111,0,0.0714285714285714,0.3333333333333333,0.225,0.8333333333333333,0.3333333333333333,0.225,0.38888888888888884,0.0,0.47058823529411764,0,0.5,0.0,0.225,2,2,2
134,0.2619047619047619,0,5,1,5,14,1,0.6785714285714285,0.5,0.6666666666666667,0.7714285714285714,0.6666666666666667,0.0,1.0,0.1111111111111111,0,0.2857142857142857,0.3333333333333333,0.07500000000000001,0.8333333333333333,0.6666666666666667,0.07500000000000001,0.05555555555555555,0.0,0.11764705882352941,0,0.5,0.0,0.07500000000000001,1,2,1
135,0.4047619047619047,0,3,1,5,13,2,0.6071428571428571,0.5,0.6666666666666667,0.7999999999999998,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,0,0.3571428571428571,0.3333333333333333,0.125,0.5,0.6666666666666667,0.125,0.1111111111111111,0.06666666666666667,0.0,0,0.5,0.0,0.125,1,2,1
136,0.8095238095238095,1,1,1,1,15,2,0.0,0.25,1.0,0.5714285714285714,0.6666666666666667,0.75,1.0,0.2222222222222222,0,0.2857142857142857,0.3333333333333333,0.65,0.3333333333333333,0.3333333333333333,0.225,0.4444444444444444,0.4666666666666667,0.47058823529411764,0,0.5,0.5151515151515151,0.325,3,2,2
137,0.8333333333333333,1,3,0,5,8,2,0.03571428571428571,0.25,0.6666666666666667,0.21428571428571425,0.6666666666666667,0.75,0.6666666666666667,0.6666666666666666,0,0.1428571428571428,0.6666666666666667,0.55,0.5,1.0,0.42500000000000004,0.7222222222222222,1.0,0.11764705882352941,0,0.5,0.15151515151515152,0.09166666666666667,3,2,0
138,0.28571428571428564,1,4,0,5,13,2,0.25,0.25,0.6666666666666667,0.45714285714285713,0.6666666666666667,0.5,0.6666666666666667,0.5555555555555556,0,0.0,0.0,0.25,0.3333333333333333,1.0,0.2,0.2222222222222222,0.4666666666666667,0.4117647058823529,0,0.5,0.06060606060606061,0.05,1,2,2
139,0.4047619047619047,1,1,0,5,13,2,0.07142857142857142,0.75,1.0,0.8857142857142857,0.6666666666666667,0.5,1.0,0.6666666666666666,0,0.1428571428571428,0.3333333333333333,0.30000000000000004,0.3333333333333333,0.6666666666666667,0.25,0.5,0.0,0.47058823529411764,0,0.5,0.06060606060606061,0.05,1,2,2
140,0.49999999999999994,1,1,2,5,13,2,0.03571428571428571,1.0,0.0,0.1571428571428572,1.0,0.5,0.6666666666666667,0.0,0,0.4999999999999999,1.0,0.225,0.5,0.6666666666666667,0.2,0.38888888888888884,0.0,0.4117647058823529,0,0.5,0.030303030303030304,0.225,2,2,2
141,0.5238095238095237,0,1,2,5,13,0,0.8214285714285714,0.5,0.3333333333333333,1.0,1.0,0.75,0.3333333333333333,0.4444444444444444,1,0.3571428571428571,1.0,0.55,0.3333333333333333,0.3333333333333333,0.025,0.0,0.0,0.0,1,0.5,0.6363636363636364,0.1375,2,2,3
142,0.6904761904761905,1,3,0,1,15,1,0.5357142857142857,0.75,0.6666666666666667,0.4857142857142857,1.0,0.25,0.6666666666666667,0.1111111111111111,1,0.5714285714285713,0.6666666666666667,0.5,0.5,1.0,0.47500000000000003,0.5555555555555556,0.13333333333333333,0.4117647058823529,0,0.5,0.030303030303030304,0.5,3,2,0
143,0.42857142857142855,1,5,0,5,13,0,0.25,0.75,0.0,0.7714285714285714,0.6666666666666667,0.25,1.0,0.4444444444444444,0,0.1428571428571428,1.0,0.30000000000000004,0.5,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.0,0.4117647058823529,0,0.5,0.15151515151515152,0.07500000000000001,2,2,2
144,0.3095238095238095,1,3,2,1,3,0,0.2857142857142857,0.25,0.6666666666666667,0.2285714285714286,0.3333333333333333,0.0,0.0,0.0,1,0.7857142857142857,0.0,0.1,0.0,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,1,1.0,0.030303030303030304,0.1,1,0,1
145,0.35714285714285715,1,1,2,5,8,0,0.5714285714285714,0.5,1.0,0.11428571428571427,0.6666666666666667,0.75,0.6666666666666667,0.1111111111111111,0,0.0,1.0,0.25,0.3333333333333333,0.6666666666666667,0.25,0.4444444444444444,0.4,0.0,0,0.5,0.0,0.25,1,2,2
146,0.2619047619047619,0,1,2,1,3,2,0.3214285714285714,0.5,1.0,0.8857142857142857,0.3333333333333333,0.0,0.0,0.6666666666666666,1,0.6428571428571427,0.6666666666666667,0.07500000000000001,0.8333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,1,1.0,0.09090909090909091,0.0125,1,0,4
147,0.35714285714285715,0,1,2,1,3,2,0.42857142857142855,0.0,0.3333333333333333,0.32857142857142857,0.6666666666666667,0.0,1.0,0.3333333333333333,0,0.4999999999999999,0.0,0.125,0.6666666666666666,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.06060606060606061,0.04166666666666667,1,2,1
148,0.6428571428571428,0,3,0,1,3,2,0.0,0.75,1.0,0.8714285714285714,0.6666666666666667,0.0,1.0,0.3333333333333333,0,0.2142857142857143,1.0,0.2,0.3333333333333333,0.6666666666666667,0.125,0.16666666666666666,0.0,0.11764705882352941,0,0.5,0.09090909090909091,0.06666666666666667,2,2,1
149,0.7619047619047619,1,3,0,1,15,2,0.0,0.25,1.0,0.5142857142857142,0.6666666666666667,0.75,1.0,1.0,0,0.7857142857142857,0.6666666666666667,0.8,0.16666666666666666,0.3333333333333333,0.125,0.2222222222222222,0.06666666666666667,0.1764705882352941,0,1.0,0.8181818181818182,0.08888888888888889,3,0,1
150,0.35714285714285715,0,4,1,1,3,1,0.0,0.75,0.6666666666666667,0.7714285714285714,1.0,0.25,0.3333333333333333,0.1111111111111111,1,0.1428571428571428,0.0,0.15000000000000002,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.11764705882352941,0,0.5,0.0,0.15000000000000002,1,2,2
